order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,order_status,city
2788,1183,2024-04-19,127,Beauty,977.86,3,UPI,Delivered,Pune
2789,1494,2024-07-18,134,Books,14.6,2,UPI,Delivered,Ahmedabad
2790,1426,2024-07-28,170,Fashion,874.93,3,UPI,Delivered,Mumbai
2791,1177,2024-06-02,25,Electronics,314.25,2,COD,Delivered,Ahmedabad
2792,1918,2024-01-10,185,Home,939.2,4,Card,Returned,Bangalore
2793,1427,2024-12-18,85,Beauty,323.78,1,UPI,Delivered,Ahmedabad
2794,1293,2024-06-05,55,Sports,657.76,4,UPI,Delivered,Delhi
2795,1851,2024-09-17,144,Home,89.23,4,UPI,Delivered,Kolkata
2796,1150,2024-03-17,95,Beauty,249.91,2,Card,Cancelled,Mumbai
2797,1383,2024-09-13,142,Sports,775.94,4,UPI,Delivered,Delhi
2798,1637,2024-05-10,167,Beauty,533.4,4,UPI,Delivered,Chennai
2799,1812,2024-03-07,156,Electronics,928.69,4,UPI,Delivered,Hyderabad
2800,1307,2024-08-15,179,Home,434.46,2,UPI,Delivered,Mumbai
2801,1335,2024-06-11,119,Sports,871.11,3,COD,Delivered,Bangalore
2802,1945,2024-01-15,177,Beauty,454.47,1,UPI,Delivered,Pune
2803,1745,2024-08-19,9,Sports,979.46,1,UPI,Delivered,Chennai
2804,1891,2024-07-13,186,Fashion,960.24,3,Card,Delivered,Ahmedabad
2805,1374,2024-12-14,173,Home,335.85,3,Card,Delivered,Kolkata
2806,1007,2024-01-30,150,Electronics,887.06,4,UPI,Delivered,Delhi
2807,1340,2024-12-24,160,Sports,849.14,1,UPI,Delivered,Hyderabad
2808,1128,2024-12-03,197,Books,218.57,3,UPI,Delivered,Pune
2809,1775,2024-11-26,197,Beauty,628.05,4,UPI,Returned,Mumbai
2810,1668,2024-11-11,42,Books,81.96,1,UPI,Returned,Hyderabad
2811,1351,2024-10-22,53,Sports,838.34,2,UPI,Returned,Ahmedabad
2812,1357,2024-11-25,187,Books,182.8,2,Card,Delivered,Chennai
2813,1516,2024-08-07,74,Beauty,80.11,1,COD,Delivered,Ahmedabad
2814,1494,2024-05-26,39,Sports,406.22,1,Card,Cancelled,Hyderabad
2815,1085,2024-09-15,122,Electronics,581.15,2,UPI,Delivered,Ahmedabad
2816,1174,2024-10-18,15,Electronics,856.37,2,Card,Delivered,Mumbai
2817,1801,2024-10-25,199,Home,974.5,1,Card,Delivered,Chennai
2818,1192,2024-05-22,157,Electronics,445.1,4,COD,Delivered,Delhi
2819,1310,2024-08-22,123,Sports,69.84,3,Card,Delivered,Mumbai
2820,1118,2024-04-24,111,Sports,751.62,3,Card,Delivered,Hyderabad
2821,1217,2024-12-30,131,Electronics,569.52,1,UPI,Delivered,Mumbai
2822,1426,2024-03-30,83,Fashion,453.41,3,UPI,Delivered,Ahmedabad
2823,1969,2024-07-26,10,Sports,316.18,2,UPI,Delivered,Ahmedabad
2824,1413,2024-06-12,92,Home,507.37,2,UPI,Delivered,Ahmedabad
2825,1113,2024-03-24,29,Fashion,345.29,3,UPI,Returned,Chennai
2826,1977,2024-03-17,35,Electronics,759.44,1,UPI,Returned,Hyderabad
2827,1144,2024-06-09,6,Beauty,548.45,2,Card,Delivered,Delhi
2828,1537,2024-01-05,140,Sports,878.08,4,COD,Returned,Kolkata
2829,1647,2024-03-18,111,Beauty,548.11,4,UPI,Delivered,Kolkata
2830,1302,2024-03-31,38,Books,245.88,2,UPI,Delivered,Pune
2831,1743,2024-03-27,77,Home,852.58,2,COD,Delivered,Bangalore
2832,1880,2024-09-26,93,Fashion,561.65,3,COD,Cancelled,Delhi
2833,1587,2024-04-13,147,Beauty,214.77,1,UPI,Delivered,Mumbai
2834,1986,2024-12-04,67,Home,627.27,3,UPI,Delivered,Bangalore
2835,1839,2024-06-23,136,Beauty,364.14,1,UPI,Delivered,Pune
2836,1344,2024-02-23,8,Beauty,845.96,4,UPI,Delivered,Pune
2837,1813,2024-07-29,122,Home,458.77,4,COD,Delivered,Ahmedabad
2838,1963,2024-04-04,84,Sports,729.18,1,Card,Delivered,Chennai
2839,1800,2024-08-10,175,Beauty,104.58,3,UPI,Delivered,Pune
2840,1000,2024-01-09,132,Home,402.06,2,COD,Delivered,Kolkata
2841,1146,2024-02-22,179,Beauty,983.41,1,Card,Delivered,Hyderabad
2842,1286,2024-03-17,85,Sports,810.38,3,COD,Delivered,Ahmedabad
2843,1975,2024-07-24,195,Home,168.34,4,COD,Delivered,Hyderabad
2844,1653,2024-11-11,45,Beauty,284.99,2,UPI,Delivered,Chennai
2845,1052,2024-10-28,136,Electronics,336.52,4,UPI,Returned,Pune
2846,1303,2024-11-05,87,Sports,653.86,1,Card,Returned,Mumbai
2847,1068,2024-11-25,16,Beauty,759.42,4,COD,Delivered,Delhi
2848,1360,2024-04-21,77,Fashion,752.03,4,COD,Delivered,Ahmedabad
2849,1601,2024-12-16,195,Home,514.78,1,Card,Delivered,Kolkata
2850,1957,2024-06-13,9,Beauty,812.71,2,UPI,Delivered,Bangalore
2851,1219,2024-10-05,60,Sports,442.71,1,UPI,Returned,Chennai
2852,1961,2024-01-27,78,Sports,132.64,3,Card,Delivered,Ahmedabad
2853,1703,2024-03-10,77,Fashion,568.8,1,Card,Delivered,Pune
2854,1965,2024-08-05,71,Fashion,952.78,1,Card,Delivered,Mumbai
2855,1574,2024-12-30,15,Books,795.06,2,UPI,Delivered,Ahmedabad
2856,1584,2024-07-07,71,Books,582.91,3,Card,Delivered,Mumbai
2857,1160,2024-11-28,102,Beauty,650.34,4,COD,Cancelled,Bangalore
2858,1680,2024-11-01,169,Electronics,931.26,4,UPI,Delivered,Ahmedabad
2859,1088,2024-05-03,22,Sports,434.06,4,UPI,Delivered,Chennai
2860,1687,2024-01-19,152,Electronics,338.08,4,Card,Delivered,Delhi
2861,1780,2024-09-13,113,Electronics,977.47,2,COD,Delivered,Kolkata
2862,1584,2024-10-22,172,Beauty,864.81,3,UPI,Delivered,Delhi
2863,1756,2024-01-22,1,Home,329.81,2,UPI,Delivered,Chennai
2864,1588,2024-02-09,10,Home,469.14,1,UPI,Delivered,Hyderabad
2865,1158,2024-02-07,110,Home,420.93,3,UPI,Delivered,Kolkata
2866,1488,2024-02-17,200,Fashion,157.6,3,UPI,Delivered,Pune
2867,1970,2024-07-01,184,Sports,958.24,4,Card,Delivered,Delhi
2868,1323,2024-03-15,113,Fashion,410.27,4,UPI,Delivered,Hyderabad
2869,1609,2024-07-27,50,Sports,876.58,4,Card,Delivered,Chennai
2870,1380,2024-07-01,12,Books,197.46,4,UPI,Delivered,Pune
2871,1101,2024-04-16,89,Sports,552.39,1,UPI,Delivered,Mumbai
2872,1493,2024-07-06,188,Sports,33.72,4,Card,Delivered,Chennai
2873,1643,2024-09-20,154,Beauty,766.58,2,Card,Delivered,Mumbai
2874,1613,2024-03-26,112,Home,585.1,3,UPI,Cancelled,Ahmedabad
2875,1018,2024-11-19,78,Fashion,629.33,1,COD,Cancelled,Chennai
2876,1453,2024-11-26,169,Books,61.2,1,UPI,Delivered,Kolkata
2877,1481,2024-05-16,164,Fashion,218.93,3,UPI,Delivered,Hyderabad
2878,1593,2024-12-11,121,Beauty,83.59,3,Card,Delivered,Pune
2879,1396,2024-12-01,23,Sports,296.03,3,COD,Delivered,Hyderabad
2880,1278,2024-04-04,171,Books,631.16,1,UPI,Delivered,Pune
2881,1850,2024-11-21,134,Home,570.52,2,UPI,Delivered,Kolkata
2882,1364,2024-09-01,197,Electronics,616.03,2,Card,Delivered,Chennai
2883,1330,2024-03-30,171,Electronics,553.76,3,UPI,Delivered,Mumbai
2884,1640,2024-02-28,25,Beauty,280.3,1,Card,Delivered,Chennai
2885,1343,2024-01-28,18,Home,252.06,4,UPI,Delivered,Mumbai
2886,1821,2024-03-12,190,Electronics,145.69,1,COD,Delivered,Hyderabad
2887,1454,2024-09-26,141,Electronics,850.58,3,UPI,Cancelled,Bangalore
2888,1600,2024-01-24,43,Books,620.31,1,COD,Delivered,Delhi
2889,1724,2024-04-21,78,Books,194.65,1,UPI,Delivered,Hyderabad
2890,1654,2024-10-26,28,Fashion,185.44,1,COD,Delivered,Chennai
2891,1064,2024-02-25,146,Home,874.31,4,UPI,Delivered,Chennai
2892,1075,2024-08-10,59,Electronics,745.3,3,UPI,Returned,Mumbai
2893,1710,2024-04-29,188,Books,662.81,3,UPI,Delivered,Delhi
2894,1142,2024-06-27,63,Books,412.8,3,COD,Cancelled,Pune
2895,1916,2024-10-14,185,Books,269.36,2,UPI,Delivered,Hyderabad
2896,1914,2024-10-07,92,Fashion,979.66,2,UPI,Delivered,Kolkata
2897,1827,2024-07-07,179,Home,799.27,3,UPI,Delivered,Delhi
2898,1604,2024-03-06,56,Sports,308.76,1,COD,Delivered,Ahmedabad
2899,1472,2024-10-24,155,Books,849.09,1,UPI,Delivered,Delhi
2900,1416,2024-09-05,160,Home,761.34,3,UPI,Delivered,Hyderabad
2901,1304,2024-03-16,111,Beauty,304.11,4,COD,Delivered,Mumbai
2902,1735,2024-05-16,137,Fashion,432.29,4,COD,Delivered,Pune
2903,1496,2024-06-12,68,Sports,194.09,1,UPI,Cancelled,Mumbai
2904,1290,2024-08-20,46,Books,119.94,1,COD,Delivered,Kolkata
2905,1939,2024-09-11,67,Books,725.53,2,UPI,Delivered,Mumbai
2906,1101,2024-10-20,154,Fashion,274.84,4,UPI,Returned,Bangalore
2907,1985,2024-06-18,136,Fashion,821.86,1,COD,Delivered,Delhi
2908,1266,2024-11-12,6,Electronics,995.65,1,Card,Delivered,Bangalore
2909,1866,2024-06-22,24,Books,85.85,3,UPI,Cancelled,Mumbai
2910,1967,2024-12-10,176,Home,478.3,2,UPI,Returned,Pune
2911,1621,2024-01-18,94,Fashion,804.04,4,UPI,Delivered,Hyderabad
2912,1973,2024-03-10,173,Fashion,791.06,4,Card,Delivered,Delhi
2913,1841,2024-12-03,13,Beauty,762.4,2,COD,Delivered,Hyderabad
2914,1961,2024-04-25,197,Beauty,355.5,1,UPI,Delivered,Chennai
2915,1941,2024-03-20,25,Beauty,459.31,4,COD,Delivered,Delhi
2916,1776,2024-01-15,148,Fashion,599.02,4,UPI,Delivered,Hyderabad
2917,1002,2024-06-24,118,Sports,974.2,4,Card,Delivered,Mumbai
2918,1084,2024-09-25,82,Home,334.27,3,UPI,Delivered,Bangalore
2919,1793,2024-04-28,111,Fashion,923.91,2,Card,Delivered,Hyderabad
2920,1327,2024-10-25,82,Electronics,276.66,4,UPI,Delivered,Kolkata
2921,1815,2024-07-06,66,Books,989.18,2,COD,Delivered,Pune
2922,1449,2024-02-26,45,Sports,673.56,1,UPI,Cancelled,Ahmedabad
2923,1453,2024-07-17,114,Sports,468.88,2,UPI,Delivered,Chennai
2924,1923,2024-01-17,175,Home,617.26,3,COD,Cancelled,Mumbai
2925,1628,2024-10-14,63,Sports,279.81,3,UPI,Returned,Kolkata
2926,1220,2024-02-24,76,Home,281.43,2,UPI,Delivered,Chennai
2927,1153,2024-09-25,114,Sports,122.42,3,Card,Delivered,Pune
2928,1664,2024-10-29,111,Books,122.91,4,COD,Delivered,Pune
2929,1011,2024-03-27,183,Home,354.2,3,UPI,Returned,Bangalore
2930,1132,2024-11-13,147,Beauty,765.23,1,UPI,Delivered,Ahmedabad
2931,1993,2024-01-29,35,Beauty,611.89,2,UPI,Delivered,Chennai
2932,1303,2024-01-22,53,Sports,111.56,2,COD,Delivered,Pune
2933,1292,2024-11-16,26,Sports,853.71,1,UPI,Delivered,Hyderabad
2934,1974,2024-10-11,14,Home,605.35,1,UPI,Delivered,Pune
2935,1299,2024-02-17,118,Home,961.25,1,Card,Delivered,Pune
2936,1739,2024-01-05,45,Books,673.48,1,UPI,Delivered,Ahmedabad
2937,1782,2024-09-06,172,Fashion,183.42,4,UPI,Delivered,Hyderabad
2938,1042,2024-06-11,193,Beauty,479.05,3,COD,Delivered,Mumbai
2939,1943,2024-07-20,51,Fashion,652.01,3,UPI,Cancelled,Bangalore
2940,1342,2024-04-10,171,Fashion,37.98,4,Card,Delivered,Bangalore
2941,1325,2024-03-11,119,Electronics,24.76,1,COD,Delivered,Delhi
2942,1813,2024-06-11,151,Home,138.11,2,UPI,Cancelled,Kolkata
2943,1497,2024-06-21,184,Electronics,259.15,2,UPI,Delivered,Delhi
2944,1363,2024-05-20,19,Electronics,435.25,2,COD,Delivered,Hyderabad
2945,1890,2024-05-17,82,Fashion,492.57,1,Card,Delivered,Pune
2946,1426,2024-03-06,76,Electronics,146.65,4,UPI,Delivered,Chennai
2947,1020,2024-07-16,183,Books,676.66,4,UPI,Delivered,Pune
2948,1406,2024-11-23,92,Home,600.18,4,Card,Returned,Pune
2949,1618,2024-08-15,188,Fashion,301.52,3,UPI,Delivered,Chennai
2950,1335,2024-10-07,187,Home,23.52,3,Card,Delivered,Mumbai
2951,1814,2024-06-20,33,Books,86.87,3,COD,Delivered,Bangalore
2952,1116,2024-11-11,147,Sports,397.78,3,UPI,Delivered,Ahmedabad
2953,1123,2024-02-09,28,Electronics,162.43,2,COD,Delivered,Hyderabad
2954,1398,2024-01-07,123,Fashion,383.05,2,Card,Delivered,Chennai
2955,1792,2024-06-22,180,Beauty,631.9,4,UPI,Cancelled,Ahmedabad
2956,1803,2024-05-30,126,Home,551.77,3,Card,Delivered,Delhi
2957,1714,2024-07-29,177,Books,238.86,4,Card,Delivered,Hyderabad
2958,1050,2024-10-28,37,Electronics,350.38,1,UPI,Delivered,Mumbai
2959,1782,2024-03-26,154,Home,617.89,3,UPI,Delivered,Hyderabad
2960,1323,2024-09-09,99,Books,862.25,3,Card,Cancelled,Chennai
2961,1788,2024-01-21,98,Home,755.68,4,Card,Delivered,Kolkata
2962,1140,2024-09-13,127,Sports,557.87,4,COD,Delivered,Mumbai
2963,1469,2024-02-02,168,Books,368.67,1,COD,Delivered,Pune
2964,1786,2024-09-16,80,Home,371.4,4,UPI,Delivered,Delhi
2965,1801,2024-08-21,38,Sports,880.62,3,Card,Delivered,Delhi
2966,1333,2024-01-03,77,Sports,48.85,2,UPI,Delivered,Chennai
2967,1892,2024-12-12,126,Sports,988.1,1,UPI,Returned,Mumbai
2968,1963,2024-11-03,87,Electronics,667.73,1,UPI,Delivered,Delhi
2969,1372,2024-08-14,54,Books,684.33,3,Card,Delivered,Ahmedabad
2970,1563,2024-10-10,150,Home,47.62,2,UPI,Returned,Mumbai
2971,1493,2024-03-10,16,Home,609.47,4,UPI,Delivered,Hyderabad
2972,1538,2024-11-08,28,Books,489.93,4,UPI,Delivered,Kolkata
2973,1668,2024-12-29,163,Sports,114.72,2,UPI,Delivered,Bangalore
2974,1750,2024-09-10,188,Home,285.14,2,COD,Delivered,Bangalore
2975,1155,2024-05-23,173,Home,891.41,3,COD,Delivered,Bangalore
2976,1290,2024-01-24,46,Sports,554.49,4,Card,Delivered,Delhi
2977,1647,2024-08-21,72,Beauty,419.28,3,Card,Delivered,Chennai
2978,1143,2024-11-28,183,Beauty,81.96,4,Card,Delivered,Bangalore
2979,1105,2024-06-23,85,Sports,716.98,4,Card,Cancelled,Pune
2980,1419,2024-11-27,26,Electronics,705.82,2,Card,Returned,Kolkata
2981,1669,2024-11-20,85,Home,617.9,3,UPI,Delivered,Chennai
2982,1657,2024-12-22,153,Home,515.16,2,UPI,Delivered,Kolkata
2983,1001,2024-06-07,65,Beauty,439.45,3,UPI,Cancelled,Bangalore
2984,1944,2024-12-13,134,Sports,597.34,4,UPI,Cancelled,Ahmedabad
2985,1588,2024-12-13,151,Books,241.06,1,UPI,Delivered,Hyderabad
2986,1643,2024-10-12,115,Books,941.85,1,Card,Delivered,Ahmedabad
2987,1089,2024-01-18,64,Electronics,592.91,3,Card,Cancelled,Ahmedabad
2988,1344,2024-02-13,87,Sports,318.08,3,UPI,Cancelled,Kolkata
2989,1349,2024-06-03,171,Beauty,455.18,2,UPI,Delivered,Bangalore
2990,1458,2024-12-20,107,Beauty,807.63,4,Card,Returned,Ahmedabad
2991,1262,2024-08-18,151,Home,170.0,1,UPI,Delivered,Chennai
2992,1350,2024-11-11,96,Fashion,299.91,2,UPI,Returned,Delhi
2993,1107,2024-08-12,158,Electronics,682.71,3,COD,Delivered,Kolkata
2994,1585,2024-08-04,77,Electronics,322.33,4,UPI,Delivered,Ahmedabad
2995,1038,2024-02-25,146,Fashion,794.58,2,COD,Delivered,Pune
2996,1908,2024-01-31,87,Books,139.15,2,COD,Cancelled,Ahmedabad
2997,1158,2024-12-22,149,Books,765.06,3,COD,Delivered,Hyderabad
2998,1582,2024-02-28,57,Books,77.67,4,UPI,Delivered,Chennai
2999,1958,2024-12-18,103,Beauty,22.47,1,UPI,Delivered,Mumbai
3000,1311,2024-08-22,151,Sports,899.24,2,UPI,Delivered,Bangalore
3001,1240,2024-04-16,91,Electronics,585.53,3,UPI,Delivered,Hyderabad
3002,1937,2024-07-09,45,Fashion,358.31,2,UPI,Delivered,Delhi
3003,1444,2024-01-18,172,Home,240.27,3,Card,Delivered,Kolkata
3004,1297,2024-08-13,88,Home,620.72,3,COD,Delivered,Mumbai
3005,1951,2024-06-15,115,Beauty,513.91,3,COD,Delivered,Kolkata
3006,1035,2024-03-11,47,Electronics,991.68,4,UPI,Delivered,Bangalore
3007,1083,2024-12-27,168,Sports,983.38,1,Card,Delivered,Hyderabad
3008,1451,2024-02-23,179,Electronics,638.67,4,UPI,Delivered,Pune
3009,1885,2024-09-01,170,Books,448.44,1,UPI,Delivered,Chennai
3010,1774,2024-12-15,135,Home,496.23,3,COD,Delivered,Kolkata
3011,1821,2024-03-16,50,Electronics,685.65,1,UPI,Delivered,Bangalore
3012,1384,2024-02-04,176,Home,110.56,4,Card,Delivered,Hyderabad
3013,1171,2024-09-23,84,Fashion,335.07,2,COD,Delivered,Bangalore
3014,1375,2024-11-12,91,Fashion,84.52,4,UPI,Delivered,Pune
3015,1684,2024-10-26,134,Home,82.63,4,COD,Delivered,Hyderabad
3016,1361,2024-04-30,91,Sports,203.88,4,UPI,Delivered,Chennai
3017,1558,2024-11-19,137,Sports,490.4,4,COD,Delivered,Bangalore
3018,1890,2024-01-25,109,Electronics,786.93,4,UPI,Cancelled,Kolkata
3019,1140,2024-06-08,57,Home,490.64,1,UPI,Delivered,Hyderabad
3020,1886,2024-03-24,31,Beauty,342.12,1,UPI,Delivered,Kolkata
3021,1917,2024-04-23,21,Sports,91.53,2,Card,Delivered,Mumbai
3022,1117,2024-08-10,90,Sports,554.79,4,COD,Cancelled,Delhi
3023,1276,2024-06-14,40,Books,278.56,4,Card,Delivered,Pune
3024,1725,2024-07-09,112,Fashion,618.78,2,COD,Cancelled,Hyderabad
3025,1219,2024-06-23,45,Sports,977.42,2,COD,Delivered,Kolkata
3026,1904,2024-01-01,77,Sports,120.2,3,UPI,Delivered,Ahmedabad
3027,1025,2024-08-16,177,Books,220.0,2,Card,Delivered,Ahmedabad
3028,1520,2024-03-26,87,Sports,478.36,2,UPI,Delivered,Hyderabad
3029,1782,2024-03-02,148,Books,968.93,2,UPI,Delivered,Hyderabad
3030,1009,2024-11-15,101,Home,774.09,3,UPI,Delivered,Ahmedabad
3031,1983,2024-07-24,117,Home,899.25,1,UPI,Delivered,Bangalore
3032,1377,2024-04-14,92,Fashion,340.38,3,Card,Cancelled,Pune
3033,1632,2024-11-13,145,Electronics,992.12,1,UPI,Delivered,Delhi
3034,1636,2024-10-17,28,Books,111.8,2,Card,Delivered,Pune
3035,1681,2024-09-06,169,Sports,62.44,3,COD,Cancelled,Bangalore
3036,1583,2024-01-13,194,Electronics,857.05,3,UPI,Delivered,Kolkata
3037,1151,2024-06-11,25,Home,927.99,1,Card,Delivered,Hyderabad
3038,1719,2024-02-12,58,Sports,99.68,3,Card,Delivered,Pune
3039,1048,2024-04-20,41,Electronics,122.29,3,UPI,Delivered,Hyderabad
3040,1153,2024-07-23,134,Books,42.84,4,Card,Cancelled,Delhi
3041,1858,2024-09-12,75,Books,113.46,1,UPI,Delivered,Mumbai
3042,1292,2024-11-02,38,Electronics,217.33,3,UPI,Delivered,Bangalore
3043,1579,2024-05-23,134,Books,970.38,3,UPI,Delivered,Mumbai
3044,1049,2024-05-25,173,Beauty,671.18,2,Card,Delivered,Pune
3045,1663,2024-10-27,75,Home,780.77,4,UPI,Cancelled,Hyderabad
3046,1530,2024-06-12,142,Fashion,778.38,4,UPI,Delivered,Kolkata
3047,1611,2024-06-17,66,Fashion,539.72,2,UPI,Delivered,Kolkata
3048,1059,2024-10-24,168,Beauty,799.51,2,COD,Returned,Hyderabad
3049,1166,2024-08-20,3,Electronics,599.85,2,COD,Delivered,Chennai
3050,1201,2024-09-27,117,Books,321.4,2,Card,Delivered,Chennai
3051,1856,2024-02-29,99,Beauty,565.5,4,UPI,Delivered,Mumbai
3052,1145,2024-10-22,152,Beauty,538.17,3,UPI,Delivered,Chennai
3053,1914,2024-08-22,19,Books,825.22,3,COD,Delivered,Kolkata
3054,1675,2024-06-13,146,Home,981.91,2,UPI,Delivered,Pune
3055,1969,2024-07-12,192,Books,416.93,1,UPI,Delivered,Ahmedabad
3056,1992,2024-08-21,116,Books,765.76,2,UPI,Delivered,Delhi
3057,1438,2024-07-01,125,Sports,108.77,3,Card,Delivered,Pune
3058,1241,2024-11-28,88,Electronics,779.06,1,UPI,Delivered,Mumbai
3059,1580,2024-08-19,35,Fashion,377.7,2,UPI,Delivered,Pune
3060,1686,2024-12-26,190,Fashion,49.0,1,Card,Cancelled,Chennai
3061,1560,2024-04-16,1,Beauty,369.61,2,Card,Cancelled,Chennai
3062,1482,2024-08-10,153,Beauty,614.54,4,Card,Delivered,Delhi
3063,1107,2024-03-20,173,Beauty,128.06,3,UPI,Returned,Ahmedabad
3064,1225,2024-08-21,177,Electronics,924.79,2,Card,Delivered,Pune
3065,1672,2024-07-02,126,Beauty,86.9,1,UPI,Delivered,Delhi
3066,1630,2024-07-03,89,Beauty,930.71,3,Card,Delivered,Kolkata
3067,1660,2024-05-13,144,Sports,710.07,2,Card,Delivered,Mumbai
3068,1976,2024-08-07,147,Electronics,336.42,2,UPI,Delivered,Bangalore
3069,1661,2024-10-14,151,Home,396.84,2,UPI,Delivered,Ahmedabad
3070,1431,2024-12-29,25,Home,743.4,2,UPI,Delivered,Pune
3071,1804,2024-07-20,16,Books,605.46,4,UPI,Delivered,Kolkata
3072,1654,2024-05-25,182,Sports,674.93,3,UPI,Delivered,Kolkata
3073,1418,2024-11-19,73,Fashion,395.27,4,Card,Delivered,Pune
3074,1987,2024-05-06,129,Books,492.94,3,UPI,Delivered,Delhi
3075,1454,2024-05-14,42,Home,989.97,2,COD,Delivered,Chennai
3076,1159,2024-04-23,147,Electronics,221.78,3,UPI,Delivered,Mumbai
3077,1522,2024-09-20,162,Fashion,423.68,1,UPI,Delivered,Bangalore
3078,1649,2024-03-04,80,Beauty,298.9,3,UPI,Delivered,Pune
3079,1968,2024-05-14,104,Electronics,767.46,1,Card,Cancelled,Mumbai
3080,1589,2024-02-10,183,Fashion,766.37,1,Card,Delivered,Chennai
3081,1076,2024-10-22,146,Home,299.52,4,COD,Delivered,Ahmedabad
3082,1508,2024-01-03,34,Books,90.58,3,UPI,Cancelled,Bangalore
3083,1440,2024-07-12,89,Beauty,21.32,2,UPI,Returned,Bangalore
3084,1253,2024-04-19,125,Beauty,433.18,3,Card,Delivered,Kolkata
3085,1920,2024-08-08,45,Electronics,416.23,4,Card,Delivered,Delhi
3086,1769,2024-01-04,134,Books,988.51,1,COD,Delivered,Hyderabad
3087,1319,2024-08-31,21,Beauty,475.1,1,UPI,Delivered,Chennai
3088,1802,2024-06-14,122,Fashion,263.85,4,Card,Delivered,Hyderabad
3089,1262,2024-01-26,70,Sports,892.32,4,UPI,Delivered,Chennai
3090,1596,2024-01-17,96,Home,496.16,3,UPI,Delivered,Mumbai
3091,1657,2024-08-03,105,Electronics,603.18,1,UPI,Delivered,Hyderabad
3092,1834,2024-04-01,48,Books,104.71,4,Card,Delivered,Kolkata
3093,1553,2024-01-31,39,Sports,389.09,3,Card,Returned,Pune
3094,1373,2024-07-23,31,Sports,944.78,3,UPI,Returned,Ahmedabad
3095,1636,2024-07-25,10,Electronics,593.61,2,UPI,Delivered,Kolkata
3096,1166,2024-04-16,30,Fashion,351.06,1,UPI,Delivered,Kolkata
3097,1936,2024-05-25,18,Books,629.41,3,UPI,Returned,Pune
3098,1752,2024-04-10,188,Home,911.31,4,UPI,Delivered,Pune
3099,1458,2024-11-13,88,Electronics,281.25,1,UPI,Delivered,Bangalore
3100,1998,2024-08-28,125,Books,510.07,4,Card,Delivered,Delhi
3101,1279,2024-09-03,73,Sports,959.1,4,UPI,Delivered,Kolkata
3102,1699,2024-06-11,15,Sports,180.67,3,UPI,Delivered,Chennai
3103,1301,2024-06-21,4,Electronics,722.47,3,COD,Cancelled,Delhi
3104,1530,2024-02-04,191,Books,618.34,2,UPI,Delivered,Chennai
3105,1579,2024-10-10,168,Sports,682.88,4,Card,Cancelled,Pune
3106,1217,2024-12-24,9,Electronics,357.71,3,UPI,Delivered,Bangalore
3107,1101,2024-12-23,109,Electronics,320.74,2,COD,Delivered,Bangalore
3108,1553,2024-01-21,137,Home,687.37,1,UPI,Delivered,Bangalore
3109,1287,2024-11-03,154,Electronics,223.39,2,Card,Delivered,Bangalore
3110,1166,2024-06-11,132,Books,425.46,2,UPI,Delivered,Kolkata
3111,1620,2024-04-06,16,Books,196.29,4,COD,Cancelled,Bangalore
3112,1035,2024-11-02,143,Sports,18.22,1,UPI,Delivered,Pune
3113,1743,2024-12-04,99,Beauty,970.36,4,Card,Delivered,Delhi
3114,1740,2024-02-24,121,Home,437.39,4,UPI,Delivered,Mumbai
3115,1352,2024-11-28,52,Books,969.66,2,COD,Cancelled,Hyderabad
3116,1675,2024-05-06,69,Sports,148.92,2,Card,Delivered,Delhi
3117,1898,2024-07-11,5,Sports,591.49,3,UPI,Delivered,Pune
3118,1072,2024-08-30,20,Home,208.96,2,UPI,Delivered,Ahmedabad
3119,1647,2024-12-14,79,Home,792.17,3,UPI,Delivered,Hyderabad
3120,1352,2024-03-28,146,Sports,785.87,4,UPI,Delivered,Mumbai
3121,1890,2024-12-01,111,Beauty,121.48,2,UPI,Returned,Chennai
3122,1069,2024-08-02,2,Fashion,912.94,1,COD,Delivered,Kolkata
3123,1424,2024-04-01,93,Sports,202.68,1,Card,Delivered,Mumbai
3124,1998,2024-10-29,13,Home,616.85,4,COD,Cancelled,Mumbai
3125,1707,2024-08-22,4,Electronics,985.78,4,UPI,Cancelled,Ahmedabad
3126,1780,2024-07-02,170,Electronics,883.57,2,Card,Delivered,Pune
3127,1560,2024-02-07,109,Home,957.0,3,UPI,Delivered,Kolkata
3128,1827,2024-05-18,74,Home,349.17,2,UPI,Returned,Chennai
3129,1641,2024-07-13,189,Fashion,114.52,3,Card,Delivered,Hyderabad
3130,1955,2024-01-15,95,Books,196.46,2,UPI,Cancelled,Kolkata
3131,1516,2024-09-13,105,Home,505.49,1,COD,Delivered,Bangalore
3132,1427,2024-05-14,8,Electronics,795.3,1,UPI,Delivered,Ahmedabad
3133,1538,2024-01-01,67,Beauty,158.65,3,COD,Delivered,Chennai
3134,1159,2024-02-18,191,Home,663.13,2,Card,Cancelled,Chennai
3135,1148,2024-04-05,110,Fashion,330.34,4,UPI,Returned,Mumbai
3136,1775,2024-07-19,9,Beauty,347.79,3,UPI,Delivered,Chennai
3137,1229,2024-01-26,117,Fashion,665.3,1,UPI,Delivered,Kolkata
3138,1711,2024-12-08,11,Beauty,472.33,3,UPI,Delivered,Delhi
3139,1561,2024-08-22,99,Home,813.91,2,Card,Delivered,Kolkata
3140,1066,2024-12-14,42,Electronics,164.36,4,COD,Delivered,Bangalore
